Location Name,State Code,Country,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description
Hubballi,KA,India,2021-05-07,86.1,71.7,79.5,93.7,71.7,82.8,72.7,80.3,0.015,100,8.33,rain,0,0,15.4,14.9,279.1,1011.6,73.5,4.7,209.2,18,8,,2021-05-07 6:03:21,2021-05-07 18:48:53,0.85,Rain,Partially cloudy
Hubballi,KA,India,2021-05-08,91.5,73.4,82.6,102.8,73.4,87.3,72.6,72.8,0.051,100,8.33,rain,0,0,15.7,6.9,248.4,1010.5,54.9,5.2,237.4,20.3,9,,2021-05-08 6:02:58,2021-05-08 18:49:09,0.88,Rain,Partially cloudy
Hubballi,KA,India,2021-05-09,89.9,69.9,80.4,95.6,69.9,83.7,72,76.8,0.139,100,25,rain,0,0,17.2,8.1,261.8,1009.3,66.7,5.1,202.5,17.5,7,,2021-05-09 6:02:35,2021-05-09 18:49:26,0.91,Rain,Partially cloudy
Hubballi,KA,India,2021-05-10,93.5,71.7,80.9,102.6,71.7,82.9,71.8,76,0.405,100,4.17,rain,0,0,15.9,17.2,252.8,1009.3,55.7,4.8,240.5,20.7,9,,2021-05-10 6:02:13,2021-05-10 18:49:43,0.95,Rain,Partially cloudy
Hubballi,KA,India,2021-05-11,92.6,73.5,82.5,98.2,73.5,85.2,70.8,70.6,0.126,100,12.5,rain,0,0,21.5,16.1,267.9,1009.2,48.9,5.5,258.6,22.4,9,,2021-05-11 6:01:52,2021-05-11 18:50:00,0.98,Rain,Partially cloudy
Hubballi,KA,India,2021-05-12,91.5,73.5,81.7,96.6,73.5,83.6,69.1,68.5,0.02,100,12.5,rain,0,0,19.5,11.6,252.4,1008,59.8,5.1,253.6,21.8,9,,2021-05-12 6:01:32,2021-05-12 18:50:18,0,Rain,Partially cloudy
Hubballi,KA,India,2021-05-13,88.5,74.2,80.7,93.6,74.2,82.7,71.2,74.6,0.189,100,4.17,rain,0,0,19,11.4,267.2,1007.4,68.4,5.1,234.2,20.2,9,,2021-05-13 6:01:13,2021-05-13 18:50:36,0.05,Rain,Partially cloudy
Hubballi,KA,India,2021-05-14,93.3,73.5,82.2,96.6,73.5,84.4,70.5,70.6,0.003,100,4.17,rain,0,0,22.8,15,122.7,1005.1,61.9,4.9,252.7,21.7,9,,2021-05-14 6:00:55,2021-05-14 18:50:54,0.08,Rain,Partially cloudy
Hubballi,KA,India,2021-05-15,87.9,75.7,80.1,97.3,75.7,82.9,71.4,75.1,0.472,100,12.5,rain,0,0,39.1,16.1,116.9,1002.2,66.9,5.6,159.4,13.7,8,,2021-05-15 6:00:37,2021-05-15 18:51:12,0.12,Rain,Partially cloudy
Hubballi,KA,India,2021-05-16,75.3,69.9,73.6,75.3,69.9,73.6,70.1,89,0.598,100,20.83,rain,0,0,47.4,20.8,150.9,1003,92.1,3.7,74,6.4,3,,2021-05-16 6:00:21,2021-05-16 18:51:31,0.15,Rain,Overcast
Hubballi,KA,India,2021-05-17,84.3,72.4,78.1,91.1,72.4,79.9,71.1,79.6,0.036,100,29.17,rain,0,0,32.4,14.1,207,1006.9,75.8,5.2,195.5,16.7,7,,2021-05-17 6:00:05,2021-05-17 18:51:49,0.19,Rain,Partially cloudy
Hubballi,KA,India,2021-05-18,87.9,72.8,78.9,94.4,72.8,81,71.7,79.6,0.173,100,4.17,rain,0,0,31.3,13.9,213.7,1008.5,66,5.5,181.2,15.8,7,,2021-05-18 5:59:50,2021-05-18 18:52:08,0.22,Rain,Partially cloudy
Hubballi,KA,India,2021-05-19,87.9,71.7,79.1,94.3,71.7,81.5,71.4,78.3,0.002,100,4.17,rain,0,0,25.9,12.8,231.9,1008.7,67.4,5.2,199.5,17.1,7,,2021-05-19 5:59:37,2021-05-19 18:52:27,0.25,Rain,Partially cloudy
Hubballi,KA,India,2021-05-20,87.9,73.1,79.5,94.3,73.1,81.5,71,76.2,0.112,100,45.83,rain,0,0,21,12.7,246.1,1009.1,66.2,5.4,172.3,14.9,6,,2021-05-20 5:59:24,2021-05-20 18:52:47,0.25,Rain,Partially cloudy
Hubballi,KA,India,2021-05-21,91.4,71.7,78.5,97.1,71.7,79.9,70.4,77.8,0.351,100,4.17,rain,0,0,21.5,10.4,251.7,1009.6,72.7,4.7,230.8,20.2,8,,2021-05-21 5:59:12,2021-05-21 18:53:06,0.32,Rain,Partially cloudy
Hubballi,KA,India,2021-05-22,87.9,72.3,79.5,91.6,72.3,80.5,69.7,74,0,0,0,,0,0,21.9,13.9,268.5,1009.5,65.1,5.1,211.7,18.3,7,,2021-05-22 5:59:01,2021-05-22 18:53:25,0.36,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2021-05-23,91.5,71.7,79.7,95.6,71.7,81.1,69.5,73.5,2.966,100,8.33,rain,0,0,21.7,10.7,272,1010.2,61.3,5.1,274.3,23.5,9,,2021-05-23 5:58:51,2021-05-23 18:53:45,0.39,Rain,Partially cloudy
Hubballi,KA,India,2021-05-24,85.2,72,77.4,91.2,72,79,71.2,82.2,0.021,100,4.17,rain,0,0,22.6,15,270.4,1010,74,4.8,196.9,17,8,,2021-05-24 5:58:42,2021-05-24 18:54:05,0.43,Rain,Partially cloudy
Hubballi,KA,India,2021-05-25,91.4,72.5,80,100.6,72.5,82.7,71.9,78,0.189,100,4.17,rain,0,0,22.1,16.1,271,1008.6,72,5,257.9,22.1,9,,2021-05-25 5:58:34,2021-05-25 18:54:25,0.46,Rain,Partially cloudy
Hubballi,KA,India,2021-05-26,89.7,71.7,80.1,93.6,71.7,81.8,69.9,73.2,0.008,100,4.17,rain,0,0,26.2,18.3,276.8,1008.4,61.2,5.4,241.4,20.8,8,,2021-05-26 5:58:26,2021-05-26 18:54:44,0.5,Rain,Partially cloudy
Hubballi,KA,India,2021-05-27,87.9,71.5,79.1,91.6,71.5,80.2,68.5,71.6,0.008,100,4.17,rain,0,0,29.1,16.1,267.5,1009.1,52.1,5.4,232.6,20,7,,2021-05-27 5:58:20,2021-05-27 18:55:04,0.53,Rain,Partially cloudy
Hubballi,KA,India,2021-05-28,89.7,72.7,80.1,93.6,72.7,81.7,70.1,73.4,0.005,100,4.17,rain,0,0,24.4,16,271.5,1009.9,56.6,5.4,244.2,20.9,8,,2021-05-28 5:58:15,2021-05-28 18:55:24,0.56,Rain,Partially cloudy
Hubballi,KA,India,2021-05-29,91.5,72.6,79.3,95.7,72.6,80.7,70.2,75.6,0.028,100,16.67,rain,0,0,24.6,16.1,260.9,1010.3,65,5.1,220.2,19,7,,2021-05-29 5:58:10,2021-05-29 18:55:44,0.59,Rain,Partially cloudy
Hubballi,KA,India,2021-05-30,89.7,69.9,79.6,95,69.9,81.3,70.2,74.8,0.032,100,20.83,rain,0,0,25.3,11.4,258.6,1010.4,57.5,5.3,211.3,18.3,7,,2021-05-30 5:58:06,2021-05-30 18:56:04,0.63,Rain,Partially cloudy
Hubballi,KA,India,2021-05-31,87.9,71.7,79.2,92.9,71.7,80.7,70.3,75.6,0.036,100,16.67,rain,0,0,24.4,13.1,240.8,1008.9,64.6,5.4,233.8,20.2,8,,2021-05-31 5:58:04,2021-05-31 18:56:24,0.66,Rain,Partially cloudy
Hubballi,KA,India,2021-06-01,93.2,73.7,80,97.8,73.7,81.8,70.5,74.4,0.095,100,20.83,rain,0,0,21.7,13.9,243.8,1008.9,71,5.5,213.2,18.4,8,,2021-06-01 5:58:02,2021-06-01 18:56:43,0.69,Rain,Partially cloudy
Hubballi,KA,India,2021-06-02,92.5,74,80.5,98.5,74,82.8,71.3,74.9,0.04,100,16.67,rain,0,0,20.6,10.3,239.2,1007.1,84,5.1,197.1,17.1,7,,2021-06-02 5:58:01,2021-06-02 18:57:03,0.75,Rain,Partially cloudy
Hubballi,KA,India,2021-06-03,93.3,71.7,80,96.5,71.7,81.4,69.6,73.5,0.314,100,12.5,rain,0,0,20.8,13.8,256.7,1010.7,71.5,5.1,199.6,17.2,7,,2021-06-03 5:58:01,2021-06-03 18:57:23,0.76,Rain,Partially cloudy
Hubballi,KA,India,2021-06-04,84.3,71.7,76.6,86.6,71.7,77.3,69.7,80.3,0.005,100,4.17,rain,0,0,14.8,10.2,232.2,1011.8,85.8,4.2,127.9,11.2,5,,2021-06-04 5:58:01,2021-06-04 18:57:42,0.79,Rain,Partially cloudy
Hubballi,KA,India,2021-06-05,91.3,71.7,76.7,94.2,71.7,77.5,69.3,79.5,0.227,100,8.33,rain,0,0,20.1,10.8,240.7,1010.6,83.1,5.1,122.3,10.6,6,,2021-06-05 5:58:03,2021-06-05 18:58:01,0.83,Rain,Partially cloudy
Hubballi,KA,India,2021-06-06,87.7,69.9,78,91.5,69.9,79.6,69.8,77.4,0.162,100,4.17,rain,0,0,18.6,13.9,265.9,1011.3,72.7,5.4,135.9,11.7,5,,2021-06-06 5:58:05,2021-06-06 18:58:20,0.86,Rain,Partially cloudy
Hubballi,KA,India,2021-06-07,94.9,66.3,79,99.8,66.3,80.3,68.7,73.3,3.351,100,4.17,rain,0,0,23.3,13.9,265.6,1011.7,51.3,5.4,247.2,21.3,9,,2021-06-07 5:58:08,2021-06-07 18:58:39,0.89,Rain,Partially cloudy
Hubballi,KA,India,2021-06-08,86,70.4,76.7,88.5,70.4,77.4,68.9,78.2,0.001,100,4.17,rain,0,0,27.7,16.1,260.6,1011.3,63.2,5.4,232.1,20.1,8,,2021-06-08 5:58:12,2021-06-08 18:58:58,0.93,Rain,Partially cloudy
Hubballi,KA,India,2021-06-09,84.2,70.7,75.8,87.5,70.7,76.6,68.5,79.1,0.018,100,8.33,rain,0,0,30.9,18.4,263.7,1010.3,88.9,5.1,160.1,13.7,6,,2021-06-09 5:58:17,2021-06-09 18:59:16,0.96,Rain,Partially cloudy
Hubballi,KA,India,2021-06-10,86.1,70.6,77.2,88.5,70.6,78.1,68.6,76.5,0.068,100,45.83,rain,0,0,30.4,20.8,273.8,1008.3,66.9,5.4,137.8,12,7,,2021-06-10 5:58:23,2021-06-10 18:59:34,0,Rain,Partially cloudy
Hubballi,KA,India,2021-06-11,82.6,72.1,76.8,86.5,72.1,77.8,70.6,82,0.002,100,4.17,rain,0,0,35.6,16.1,248.1,1008.5,72.6,5.1,166,14.4,7,,2021-06-11 5:58:29,2021-06-11 18:59:52,0.03,Rain,Partially cloudy
Hubballi,KA,India,2021-06-12,79,69.9,73.9,79,69.9,73.9,69.6,86.6,0.066,100,12.5,rain,0,0,34.2,13.9,254.7,1008.4,78.6,4.5,148.1,12.6,6,,2021-06-12 5:58:36,2021-06-12 19:00:09,0.06,Rain,Partially cloudy
Hubballi,KA,India,2021-06-13,77.1,69.9,73,77.1,69.9,73,69.8,90,0.309,100,8.33,rain,0,0,30.4,18.3,265.5,1007.9,91.9,4.1,133.5,11.4,4,,2021-06-13 5:58:44,2021-06-13 19:00:26,0.1,Rain,Overcast
Hubballi,KA,India,2021-06-14,78.9,69.9,74.1,78.9,69.9,74.1,69.4,85.6,0.113,100,12.5,rain,0,0,31.5,13.4,246.6,1006.8,91.3,5.1,93.2,8.1,3,,2021-06-14 5:58:52,2021-06-14 19:00:42,0.13,Rain,Overcast
Hubballi,KA,India,2021-06-15,77.1,71.7,73.8,77.1,71.7,73.8,70.5,89.6,0.067,100,12.5,rain,0,0,29.5,15.4,240.9,1005.6,92.9,4,44.1,3.7,3,,2021-06-15 5:59:01,2021-06-15 19:00:59,0.17,Rain,Overcast
Hubballi,KA,India,2021-06-16,77.1,69.9,72.4,77.1,69.9,72.4,69.9,92,1.318,100,25,rain,0,0,33.1,15,250,1007.1,95,3,89.3,7.7,4,,2021-06-16 5:59:11,2021-06-16 19:01:14,0.2,Rain,Overcast
Hubballi,KA,India,2021-06-17,82.5,71.7,75,87.3,71.7,75.2,71.5,89.2,0.736,100,16.67,rain,0,0,38.7,16.1,256.7,1007.9,90.1,3.7,142.3,12.1,5,,2021-06-17 5:59:21,2021-06-17 19:01:29,0.24,Rain,Overcast
Hubballi,KA,India,2021-06-18,77.1,71.1,74.2,77.1,71.1,74.2,70.4,88.2,1.32,100,16.67,rain,0,0,36.2,19.7,243.3,1008.9,86.1,3.7,143.9,12.5,5,,2021-06-18 5:59:32,2021-06-18 19:01:44,0.25,Rain,Partially cloudy
Hubballi,KA,India,2021-06-19,75.3,70.6,72.4,75.3,70.6,72.4,70.2,93,0.465,100,20.83,rain,0,0,29.3,15.9,247.5,1011.1,92.9,3.6,88.2,7.6,4,,2021-06-19 5:59:44,2021-06-19 19:01:58,0.31,Rain,Overcast
Hubballi,KA,India,2021-06-20,82.5,68.1,75.5,84.8,68.1,76.1,69.3,82.2,0.222,100,12.5,rain,0,0,34,18.3,260.4,1011.4,69.8,4.6,172.1,14.9,6,,2021-06-20 5:59:56,2021-06-20 19:02:12,0.34,Rain,Partially cloudy
Hubballi,KA,India,2021-06-21,87.8,70.8,76.9,92.8,70.8,78,70.4,81.5,0.014,100,4.17,rain,0,0,26.2,17.2,272.3,1011.2,64.8,4.4,179,15.3,7,,2021-06-21 6:00:09,2021-06-21 19:02:25,0.38,Rain,Partially cloudy
Hubballi,KA,India,2021-06-22,84.3,69.9,77.6,86.7,69.9,78.4,68.5,75.4,0.02,100,20.83,rain,0,0,25.1,16.1,276.9,1010.4,60.3,4.9,211.8,18.2,8,,2021-06-22 6:00:22,2021-06-22 19:02:38,0.41,Rain,Partially cloudy
Hubballi,KA,India,2021-06-23,86,69.9,77.4,89.5,69.9,78.3,69.5,77.9,0.052,100,20.83,rain,0,0,22.8,11.4,272.1,1010.4,71.1,4.6,220.4,18.9,8,,2021-06-23 6:00:36,2021-06-23 19:02:50,0.45,Rain,Partially cloudy
Hubballi,KA,India,2021-06-24,82.5,69.9,76,84.8,69.9,76.3,68,77.4,0.007,100,4.17,rain,0,0,28.2,16.1,272.1,1010.9,71.6,4.8,198.4,17.2,7,,2021-06-24 6:00:50,2021-06-24 19:03:01,0.48,Rain,Partially cloudy
Hubballi,KA,India,2021-06-25,84.3,71,76.4,86.6,71,77.2,68.7,78.1,0.013,100,8.33,rain,0,0,30.4,17.2,266.9,1009.9,80.1,4.8,192,16.5,7,,2021-06-25 6:01:05,2021-06-25 19:03:12,0.5,Rain,Partially cloudy
Hubballi,KA,India,2021-06-26,84.3,69.9,75.8,85.8,69.9,76.2,67.7,77.5,0.245,100,12.5,rain,0,0,27.5,18.3,276.8,1009.2,76.5,4.4,183,15.6,7,,2021-06-26 6:01:20,2021-06-26 19:03:21,0.55,Rain,Partially cloudy
Hubballi,KA,India,2021-06-27,82.4,69.9,75,86.3,69.9,75.5,69.2,83,0.175,100,12.5,rain,0,0,17.9,10.3,284.5,1010.5,92.5,4.2,69.1,6,2,,2021-06-27 6:01:35,2021-06-27 19:03:31,0.58,Rain,Overcast
Hubballi,KA,India,2021-06-28,84.3,69.9,76.2,85.9,69.9,76.8,67.4,75.9,0.068,100,25,rain,0,0,21.7,11.4,262.5,1009.8,70.7,4.9,193.3,16.5,7,,2021-06-28 6:01:51,2021-06-28 19:03:39,0.61,Rain,Partially cloudy
Hubballi,KA,India,2021-06-29,86.9,68.8,77.5,90.6,68.8,78.8,69,76.6,0,0,0,,0,0,17.4,10.3,254.3,1007.7,77.1,4.9,209.5,18.1,7,,2021-06-29 6:02:07,2021-06-29 19:03:47,0.65,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2021-06-30,86.1,71.7,78.3,88.6,71.7,79.3,69.2,75.4,0.028,100,20.83,rain,0,0,21.7,11.4,258.8,1009.5,58,4.6,233.3,20.1,8,,2021-06-30 6:02:24,2021-06-30 19:03:54,0.68,Rain,Partially cloudy
Hubballi,KA,India,2021-07-01,86,71.7,77.4,89.5,71.7,78.2,70.1,79.3,0.025,100,8.33,rain,0,0,22.6,10.3,266.5,1008.4,83,4.5,195.7,16.8,7,,2021-07-01 6:02:41,2021-07-01 19:04:00,0.71,Rain,Partially cloudy
Hubballi,KA,India,2021-07-02,86,71.7,77.2,88.6,71.7,78.2,69.4,77.8,0.159,100,8.33,rain,0,0,23.9,16.1,263.9,1009,83.4,4.7,146.7,12.6,5,,2021-07-02 6:02:58,2021-07-02 19:04:06,0.75,Rain,Partially cloudy
Hubballi,KA,India,2021-07-03,86.1,70.8,77.8,89.5,70.8,78.8,68.8,75.4,0.997,100,8.33,rain,0,0,21.5,13.9,271.5,1009.9,68.4,5.2,180.8,15.7,6,,2021-07-03 6:03:15,2021-07-03 19:04:10,0.78,Rain,Partially cloudy
Hubballi,KA,India,2021-07-04,89.6,70.7,78.2,92.4,70.7,79.2,68.4,74.3,0.386,100,25,rain,0,0,23.7,15,263.3,1010.1,70.4,5,180.2,15.4,8,,2021-07-04 6:03:32,2021-07-04 19:04:14,0.81,Rain,Partially cloudy
Hubballi,KA,India,2021-07-05,84.3,71.7,76.8,89.8,71.7,77.8,70.8,82.7,0.093,100,8.33,rain,0,0,19.9,8.6,270.8,1009.6,86.3,4.4,139.1,11.9,6,,2021-07-05 6:03:50,2021-07-05 19:04:17,0.84,Rain,Partially cloudy
Hubballi,KA,India,2021-07-06,86.1,71.5,78.3,90.8,71.5,80.1,71.2,80.2,0.06,100,8.33,rain,0,0,19.9,10.3,269.6,1008,69.8,5.1,200.3,17.2,7,,2021-07-06 6:04:08,2021-07-06 19:04:19,0.88,Rain,Partially cloudy
Hubballi,KA,India,2021-07-07,87.9,71.7,79.1,92.9,71.7,81.1,71.3,78.4,0.049,100,4.17,rain,0,0,23,12.8,268.7,1008,69.9,5,177.4,15.3,7,,2021-07-07 6:04:26,2021-07-07 19:04:20,0.91,Rain,Partially cloudy
Hubballi,KA,India,2021-07-08,84.3,71.7,77.3,87.6,71.7,78.4,70.2,79.8,0.351,100,4.17,rain,0,0,19.9,9.2,266.1,1008.7,91.1,5.1,134.2,11.7,5,,2021-07-08 6:04:44,2021-07-08 19:04:21,0.94,Rain,Overcast
Hubballi,KA,India,2021-07-09,82.4,71.4,76,87.2,71.4,76.5,71.3,85.9,0.079,100,8.33,rain,0,0,24.6,13.8,267.3,1006.5,91.4,5.1,124.1,10.7,6,,2021-07-09 6:05:03,2021-07-09 19:04:20,0.97,Rain,Overcast
Hubballi,KA,India,2021-07-10,82.5,70,74.8,86.4,70,75.5,69.8,85.1,0.007,100,4.17,rain,0,0,27.7,12.8,259.4,1005.7,90.3,4.8,167.6,14.3,7,,2021-07-10 6:05:21,2021-07-10 19:04:18,0,Rain,Overcast
Hubballi,KA,India,2021-07-11,78.9,70.4,73.6,78.9,70.4,73.6,69.5,87.7,0.05,100,12.5,rain,0,0,30.2,13.8,259.5,1005.6,88.1,4.2,78.5,6.8,4,,2021-07-11 6:05:39,2021-07-11 19:04:16,0.04,Rain,Partially cloudy
Hubballi,KA,India,2021-07-12,77.1,70.6,72.9,77.1,70.6,72.9,69.3,88.7,0.095,100,8.33,rain,0,0,31.5,17.1,261,1005.6,95.1,3.9,57.5,5.1,3,,2021-07-12 6:05:58,2021-07-12 19:04:13,0.08,Rain,Overcast
Hubballi,KA,India,2021-07-13,77.1,68.1,72.6,77.1,68.1,72.6,70.1,92.1,0.102,100,16.67,rain,0,0,30.9,18.3,264.2,1006.4,93.2,3.9,43.8,3.5,2,,2021-07-13 6:06:16,2021-07-13 19:04:09,0.11,Rain,Overcast
Hubballi,KA,India,2021-07-14,77.1,69.9,73.1,77.1,69.9,73.1,70.6,91.9,0.15,100,12.5,rain,0,0,37.4,17.2,267,1006.6,93.6,3.4,54.2,4.7,2,,2021-07-14 6:06:35,2021-07-14 19:04:03,0.15,Rain,Overcast
Hubballi,KA,India,2021-07-15,77.1,69.9,73.3,77.1,69.9,73.3,70.9,92.3,0.016,100,8.33,rain,0,0,39.6,19.2,258,1005.4,94.5,3.6,63.1,5.5,3,,2021-07-15 6:06:53,2021-07-15 19:03:57,0.19,Rain,Overcast
Hubballi,KA,India,2021-07-16,77.1,69.9,73.2,77.1,69.9,73.2,70.5,91.4,0.107,100,4.17,rain,0,0,26.4,11.4,251.6,1008.3,92.4,3.6,76.9,6.6,4,,2021-07-16 6:07:11,2021-07-16 19:03:50,0.22,Rain,Overcast
Hubballi,KA,India,2021-07-17,80.7,70.5,75,84.2,70.5,75.4,70.5,86.5,0.032,100,8.33,rain,0,0,24.8,13.9,272.3,1008.9,92.9,4.2,89.2,7.8,5,,2021-07-17 6:07:30,2021-07-17 19:03:42,0.25,Rain,Overcast
Hubballi,KA,India,2021-07-18,75.3,69.9,72.8,75.3,69.9,72.8,71,93.9,0.993,100,20.83,rain,0,0,29.1,13.9,268.5,1008.4,95.2,3.3,33.8,2.8,2,,2021-07-18 6:07:48,2021-07-18 19:03:33,0.29,Rain,Overcast
Hubballi,KA,India,2021-07-19,77.1,68.1,72.8,77.1,68.1,72.8,69.3,89,0.15,100,12.5,rain,0,0,31.8,18.3,269.3,1008.5,93.3,4.1,68.5,5.9,3,,2021-07-19 6:08:06,2021-07-19 19:03:23,0.33,Rain,Overcast
Hubballi,KA,India,2021-07-20,77.1,69.9,73.1,77.1,69.9,73.1,70.2,90.7,0.036,100,8.33,rain,0,0,31.1,16.1,268.3,1010.3,93.4,3.8,70.3,6.1,4,,2021-07-20 6:08:24,2021-07-20 19:03:12,0.36,Rain,Overcast
Hubballi,KA,India,2021-07-21,75.3,70.2,72.5,75.3,70.2,72.5,70.1,92.4,0.244,100,16.67,rain,0,0,34.2,18.3,269.4,1009.3,93.8,3.7,72.6,6.2,4,,2021-07-21 6:08:41,2021-07-21 19:03:00,0.4,Rain,Overcast
Hubballi,KA,India,2021-07-22,73.5,69.9,71.7,73.5,69.9,71.7,70.2,94.9,1.268,100,29.17,rain,0,0,43.2,18.1,258.3,1006.6,96.5,3.1,41.3,3.4,2,,2021-07-22 6:08:59,2021-07-22 19:02:48,0.43,Rain,Overcast
Hubballi,KA,India,2021-07-23,72.4,66.4,70.1,72.4,66.4,70.1,68.5,94.4,1.267,100,20.83,rain,0,0,37.1,19.7,252.7,1006.2,97,2.9,97.8,8.5,4,,2021-07-23 6:09:16,2021-07-23 19:02:34,0.47,Rain,Overcast
Hubballi,KA,India,2021-07-24,80.7,71,75,84.7,71,75.4,70.9,87.7,0.067,100,12.5,rain,0,0,34.4,14.5,270.5,1007,87.7,4.4,168.8,14.6,6,,2021-07-24 6:09:33,2021-07-24 19:02:19,0.5,Rain,Partially cloudy
Hubballi,KA,India,2021-07-25,80.7,71.7,75.1,84,71.7,75.2,71.6,89,0.206,100,20.83,rain,0,0,36.2,16.1,271.1,1008.7,75.6,4.2,205.8,17.7,7,,2021-07-25 6:09:50,2021-07-25 19:02:03,0.54,Rain,Partially cloudy
Hubballi,KA,India,2021-07-26,82.5,71.7,75.4,86.4,71.7,76,71.1,87.3,0.134,100,12.5,rain,0,0,34.2,17.1,265.5,1009.4,85.8,4.4,214.9,18.4,7,,2021-07-26 6:10:07,2021-07-26 19:01:47,0.57,Rain,Partially cloudy
Hubballi,KA,India,2021-07-27,80.7,69.9,75.2,84.7,69.9,75.7,70.3,85,0.002,100,4.17,rain,0,0,34.4,13.9,257.6,1009,68.2,4.8,202.3,17.5,7,,2021-07-27 6:10:24,2021-07-27 19:01:29,0.6,Rain,Partially cloudy
Hubballi,KA,India,2021-07-28,82.5,69.9,75.1,86.4,69.9,75.7,69.7,84,0.007,100,4.17,rain,0,0,36,20.7,261.7,1009.3,68.1,4.7,206.6,17.5,7,,2021-07-28 6:10:40,2021-07-28 19:01:10,0.63,Rain,Partially cloudy
Hubballi,KA,India,2021-07-29,78.9,71.4,74.5,78.9,71.4,74.5,70,86.1,0.126,100,8.33,rain,0,0,38.3,18.3,261,1010.3,79.7,4.6,181.9,15.8,7,,2021-07-29 6:10:56,2021-07-29 19:00:51,0.67,Rain,Partially cloudy
Hubballi,KA,India,2021-07-30,82.4,69.9,74.9,87.2,69.9,75.4,70.2,85.7,0.082,100,12.5,rain,0,0,36.5,16.1,269.9,1010.9,84.1,4.3,188.1,16.4,7,,2021-07-30 6:11:11,2021-07-30 19:00:30,0.7,Rain,Partially cloudy
Hubballi,KA,India,2021-07-31,77.1,69.9,73.7,77.1,69.9,73.7,70,88.1,0.004,100,4.17,rain,0,0,34.2,16.1,272.2,1011.2,88.8,4.4,118.9,10.2,6,,2021-07-31 6:11:27,2021-07-31 19:00:09,0.75,Rain,Partially cloudy
Hubballi,KA,India,2021-08-01,80.7,70.2,74.2,84.7,70.2,74.7,70.3,87.9,0.034,100,8.33,rain,0,0,35.8,16.1,268.9,1010.4,83.2,4.3,226.5,19.5,8,,2021-08-01 6:11:42,2021-08-01 18:59:47,0.76,Rain,Partially cloudy
Hubballi,KA,India,2021-08-02,78.9,69.9,74,78.9,69.9,74,69.8,87,0.04,100,12.5,rain,0,0,35.6,18.3,265.1,1010.5,76,4.1,208.4,18,7,,2021-08-02 6:11:57,2021-08-02 18:59:24,0.8,Rain,Partially cloudy
Hubballi,KA,India,2021-08-03,80.7,70.5,74.3,84.7,70.5,74.5,70.2,87.5,0.089,100,12.5,rain,0,0,33.8,16.1,266.3,1011.5,79.1,4.1,191.2,16.5,7,,2021-08-03 6:12:11,2021-08-03 18:58:59,0.83,Rain,Partially cloudy
Hubballi,KA,India,2021-08-04,80.7,69.9,74.3,84.7,69.9,74.8,70.5,88.2,0.149,100,12.5,rain,0,0,36.5,17.2,265.5,1011.9,83,3.8,181.9,15.6,7,,2021-08-04 6:12:25,2021-08-04 18:58:34,0.86,Rain,Partially cloudy
Hubballi,KA,India,2021-08-05,78.9,69.9,74.5,78.9,69.9,74.5,70.8,88.5,0.096,100,12.5,rain,0,0,35.8,16.1,268.2,1009.8,79.5,3.9,165.2,14.2,6,,2021-08-05 6:12:39,2021-08-05 18:58:09,0.89,Rain,Partially cloudy
Hubballi,KA,India,2021-08-06,78.9,70.6,74.6,78.9,70.6,74.6,70.9,88.3,0.018,100,8.33,rain,0,0,34.7,16.1,269,1008.6,78.1,4.4,203.7,17.5,8,,2021-08-06 6:12:53,2021-08-06 18:57:42,0.93,Rain,Partially cloudy
Hubballi,KA,India,2021-08-07,81.4,69.9,75.6,85.2,69.9,75.9,70.4,84.4,0.407,100,8.33,rain,0,0,26.4,12.6,272.5,1009.3,72.7,4.2,180.1,15.6,7,,2021-08-07 6:13:06,2021-08-07 18:57:14,0.96,Rain,Partially cloudy
Hubballi,KA,India,2021-08-08,84.3,69.9,76.8,88.7,69.9,78,70.2,81,0.001,100,4.17,rain,0,0,22.6,15,253.9,1010.3,61.9,5.1,210.5,18.3,8,,2021-08-08 6:13:19,2021-08-08 18:56:46,0,Rain,Partially cloudy
Hubballi,KA,India,2021-08-09,86.1,66.3,76.6,93.6,66.3,77.7,70.6,82.7,0.001,100,4.17,rain,0,0,19,13.9,256.3,1011.3,63,4.8,193,16.4,8,,2021-08-09 6:13:31,2021-08-09 18:56:17,0.02,Rain,Partially cloudy
Hubballi,KA,India,2021-08-10,84.3,69.9,77.2,88.6,69.9,78.3,69.8,78.8,0.005,100,4.17,rain,0,0,25.7,14,269.8,1011.5,63,5.2,188.1,16.3,7,,2021-08-10 6:13:43,2021-08-10 18:55:47,0.06,Rain,Partially cloudy
Hubballi,KA,India,2021-08-11,83.9,70.6,76.4,88.5,70.6,77.4,69.8,80.8,0.001,100,4.17,rain,0,0,23.7,10.5,263.1,1009.6,94.6,4.4,190.7,16.4,7,,2021-08-11 6:13:55,2021-08-11 18:55:16,0.1,Rain,Overcast
